3.7682,3.2077,12.775,0.84,1.43,1.32,23.45,39.77,36.78,0.07,365.54,1
4.2794,2.7049,12.69,1,1.78,1.38,24.04,42.78,33.18,0.07,180.42,0
3.8223,2.7458,12.343,0.87,1.73,1.12,23.35,46.57,30.08,0.05,128.89,0
3.3327,2.6901,11.759,0.71,1.42,1.08,22.11,44.18,33.71,0.07,176.92,0
3.6577,2.7471,12.107,0.87,1.57,1.11,24.38,44.28,31.34,0.07,90.69,0
3.0251,2.7189,11.433,0.6,1.08,1.12,21.5,38.64,39.87,0.08,282.88,0
3.4731,2.7506,11.946,0.8,1.3,1.17,24.52,39.68,35.8,0.08,206.2,0
3.3641,2.7244,11.743,0.76,1.22,1.2,23.81,38.41,37.78,0.09,223.62,0
3.4872,2.7268,11.971,0.81,1.19,1.42,23.73,34.78,41.49,0.13,317.89,0
3.0483,3.2231,12.03,0.73,1.2,0.97,25.27,41.38,33.35,0.08,158.71,0
4.0004,3.267,13.011,1.05,1.51,1.28,27.32,39.35,33.33,0.12,147.54,0
3.2053,3.3071,12.27,0.91,1.22,0.94,29.56,39.78,30.66,0.1,150.42,0
3.6831,2.4162,11.859,0.75,1.35,1.42,21.25,38.48,40.27,0.11,238.4,0
3.8519,2.4401,12.011,0.77,1.45,1.49,20.72,39.13,40.15,0.11,157.08,0
3.66,2.6268,12.021,0.82,1.46,1.3,22.97,40.74,36.3,0.11,89.58,0
3.9634,2.5541,12.153,0.85,1.56,1.43,22.06,40.63,37.31,0.12,100.79,0
4.5211,2.3085,12.406,0.7,1.46,1.98,16.97,35.23,47.8,0.19,549.59,1
3.5267,2.5581,11.469,0.72,1.31,1.34,21.4,38.84,39.76,0.1,245.88,1
4.798,2.6649,12.903,1.03,1.83,1.69,22.64,40.23,37.13,0.11,207.29,1
3.89,2.7542,12.244,0.79,1.48,1.39,21.56,40.4,38.03,0.11,338.06,1
3.7067,2.8782,12.332,0.85,1.31,1.39,23.89,37.02,39.1,0.07,268.77,0
3.9542,2.8888,12.583,0.85,1.42,1.47,22.74,37.95,39.31,0.09,304.48,0
5.8123,2.9771,14.458,1.12,1.95,2.5,20.15,34.99,44.86,0.13,420.16,0
3.8617,2.5961,12.202,0.71,1.38,1.64,19.1,36.99,43.91,0.12,331.16,0
4.2442,3.1885,12.985,0.92,1.64,1.64,21.88,39.02,39.1,0.09,191.78,0
4.261,2.9659,12.922,1.05,1.81,1.3,25.25,43.55,31.21,0.09,34.11,0
4.3886,2.9889,13.035,1.12,1.8,1.34,26.39,42.23,31.38,0.12,108.06,0
2.844,2.7055,11.033,0.67,1.1,0.96,24.72,40.17,35.11,0.04,167.61,0
2.9813,2.8048,11.372,0.69,1.16,1,24.29,40.62,35.1,0.04,212.34,0
3.5648,2.7076,11.725,0.88,1.43,1.11,25.73,41.76,32.51,0.05,128.71,0
3.8487,2.9095,12.265,0.95,1.42,1.31,25.85,38.56,35.59,0.1,184.73,0
3.2985,2.3089,11.529,0.61,1.28,1.34,18.82,39.65,41.53,0.09,325.8,1
2.8879,2.6043,11.17,0.7,1.21,0.91,24.69,42.9,32.41,0.01,106.75,1
3.5857,2.7005,12.11,0.81,1.37,1.31,23.31,39.18,37.51,0.04,277.02,1
3.2074,2.6315,11.647,0.76,1.24,1.16,24.17,39.3,36.53,0.04,294.84,1
2.5402,2.5993,10.87,0.6,1.06,0.77,24.72,43.57,31.71,0.03,144.71,1
4.3174,2.5786,12.552,0.96,1.67,1.47,23.38,40.73,35.89,0.07,192.65,1
2.523,2.5773,10.877,0.53,0.99,0.88,22.02,41.45,36.53,0.07,213.35,1
2.1742,2.5471,10.554,0.52,0.92,0.67,24.6,43.67,31.73,0.04,231.13,1
4.2159,2.6373,12.649,0.98,1.65,1.44,24.09,40.52,35.39,0.09,188.71,1
3.3661,2.7135,11.893,0.73,1.27,1.24,22.57,39.15,38.28,0.1,297.22,1
3.581,2.5839,11.954,0.79,1.36,1.27,23.11,39.75,37.14,0.08,325.99,1
4.2134,2.575,12.522,0.98,1.64,1.41,24.37,40.69,34.95,0.1,181.24,1
2.8591,2.6233,11.257,0.68,1.14,0.91,24.77,41.81,33.42,0.05,154.91,1
4.1174,2.8165,12.743,0.96,1.65,1.29,24.58,42.42,33,0.05,170.83,0
3.7731,2.6968,12.096,0.89,1.45,1.24,25,40.41,34.59,0.09,133.8,0
3.6683,2.8023,12.097,0.85,1.44,1.19,24.42,41.35,34.23,0.08,100.1,0
2.8031,2.8905,11.33,0.62,1.09,0.96,23.38,40.76,35.86,0.05,190.52,0
4.6725,3.3225,13.785,1.18,1.93,1.34,26.56,43.4,30.04,0.1,126.71,0
2.5655,3.3282,11.749,0.6,1.11,0.71,24.81,45.95,29.24,0.03,304.88,0
3.2674,3.2995,12.356,0.83,1.39,0.93,26.3,44,29.69,0.05,258.67,0
4.7935,2.6218,13.355,1.03,1.64,1.91,22.47,35.78,41.75,0.14,621.41,1
3.7341,3.4025,13.039,0.87,1.43,1.27,24.36,40.18,35.46,0.1,266.89,1
3.7799,3.1947,12.945,0.88,1.44,1.25,24.67,40.32,35.01,0.07,289.91,1
3.3801,2.5832,11.451,0.67,1.12,1.36,21.16,35.67,43.18,0.11,415.34,1
2.4318,2.5541,10.561,0.55,0.9,0.86,23.73,38.92,37.35,0.08,216.33,1
3.5436,2.5114,11.663,0.74,1.16,1.41,22.3,35.03,42.68,0.12,436.28,1
2.6627,2.7111,11.091,0.62,0.87,1.01,24.78,34.96,40.25,0.16,320.5,1
3.583,2.6021,12.009,0.7,1.26,1.4,20.85,37.48,41.67,0.13,415.35,0
3.2821,2.6712,11.909,0.66,1.23,1.22,21.32,39.59,39.09,0.08,317.62,0
3.8992,2.6056,12.414,0.79,1.41,1.47,21.64,38.28,40.08,0.11,372.48,0
4.8025,2.5647,13.205,0.94,1.71,1.89,20.63,37.73,41.64,0.16,361.51,0
2.651,2.9872,11.438,0.63,0.98,0.91,25,38.99,36.01,0.08,393.97,0
3.1837,2.8541,11.823,0.71,1.27,1.04,23.44,42.1,34.45,0.05,339.89,0
2.4405,2.8924,11.241,0.58,0.98,0.78,24.83,41.8,33.37,0.05,255.03,0
3.0776,2.7523,11.714,0.62,1.03,1.26,21.18,35.5,43.32,0.11,522.91,0
3.2778,2.8492,11.905,0.63,1.2,1.25,20.44,38.9,40.65,0.12,500.97,0
2.8076,2.9872,11.52,0.56,1.02,1.06,21.29,38.59,40.12,0.12,484.18,0
2.9768,2.5968,11.442,0.74,1.25,0.92,25.33,42.94,31.73,0,149.79,0
3.0991,2.6198,11.572,0.79,1.27,0.94,26.21,42.47,31.32,0,159.11,0
4.1089,2.6257,12.614,1.06,1.7,1.23,26.63,42.55,30.82,-0.01,92.68,0
3.8294,2.6358,12.4,0.95,1.56,1.16,25.93,42.49,31.58,0.02,176.91,0
3.5838,2.3133,11.825,0.65,1.23,1.51,19.16,36.33,44.51,0.07,370.32,0
2.7147,2.4886,11.136,0.65,1,1.02,24.27,37.53,38.2,0.02,289.45,0
2.4551,3.3005,11.385,0.6,0.9,0.81,26.12,38.9,34.99,0.04,20.92,0
4.2991,3.254,13.153,1.06,1.59,1.41,26.17,39.16,34.67,0.09,72.98,0
3.4721,3.2442,12.397,0.87,1.28,1.14,26.45,38.84,34.71,0.07,168.28,0
3.985,3.2886,12.897,0.98,1.52,1.24,26.1,40.68,33.22,0.09,8.29,0
3.4776,3.1696,12.244,0.81,1.32,1.13,24.92,40.34,34.73,0.08,84.13,0
3.2389,3.1466,11.972,0.76,1.22,1.09,24.75,39.86,35.39,0.09,92.09,0
3.4215,3.1287,12.243,0.81,1.32,1.07,25.24,41.23,33.53,0.08,51.25,0
3.3814,3.0811,12.152,0.82,1.3,1.04,25.91,41.22,32.87,0.09,85.98,0
1.7221,3.1337,10.504,0.38,0.65,0.58,23.73,40.49,35.78,0.08,87.15,0
3.6774,2.9551,12.456,0.84,1.55,1.19,23.55,43.26,33.18,0.07,202.68,1
4.1344,2.9639,12.901,0.98,1.76,1.33,24.01,43.37,32.63,0.06,136.73,1
3.7154,2.9621,12.487,0.89,1.6,1.13,24.47,44.35,31.18,0.05,105.04,1
2.7511,3.1533,11.811,0.65,1.21,0.82,24.36,45.09,30.56,0.04,253.71,1
6.2218,2.8023,14.913,1.4,2.05,2.42,23.91,34.86,41.23,0.22,541.16,0
2.9459,2.9872,11.756,0.62,1.19,0.98,22.19,42.62,35.19,0.06,223.32,0
3.217,3.0571,12.08,0.72,1.3,1.03,23.68,42.6,33.72,0.06,233.64,0
3.2643,2.8971,11.99,0.75,1.42,0.97,24.02,45.15,30.83,0.06,200.42,1
3.3616,2.7957,11.968,0.73,1.39,1.11,22.58,43.1,34.32,0.06,304.15,1
2.8518,2.7905,11.432,0.64,1.18,0.9,23.4,43.49,33.1,0.06,273.55,1
3.4938,2.6975,12.045,0.68,1.37,1.3,20.34,40.97,38.69,0.11,383.73,1
3.7049,2.9163,12.554,0.92,1.17,1.68,24.32,31.08,44.6,0.09,536.1,1
3.54675,2.9506,12.439,0.875,1.26,1.405,24.765,35.665,39.57,0.06,360.095,1
4.4203,2.94745,13.2805,1.15,1.59,1.57,26.615,36.875,36.505,0.065,326.985,1
3.9368,2.9702,12.92,1.01,1.45,1.43,25.85,37.39,36.76,0.07,361.07,1
3.6129,3.0743,12.349,0.85,1.5,1.14,24.26,42.98,32.76,0.03,124.76,1
3.8879,2.9945,12.48,0.9,1.58,1.26,24.05,42.24,33.71,0.05,104.09,1
4.1181,2.981,12.777,0.98,1.73,1.26,24.76,43.55,31.68,0.05,80.16,1
3.6298,2.9445,12.206,0.85,1.54,1.08,24.42,44.4,31.18,0.04,52,1
3.9307,2.9385,12.499,0.95,1.66,1.18,25.17,43.71,31.12,0.04,62.27,1
4.6684,2.9568,13.28,1.11,1.9,1.5,24.55,42.16,33.29,0.07,59.73,1
4.0492,2.9154,12.607,0.96,1.74,1.22,24.59,44.29,31.13,0.04,73.32,1
3.2191,2.9786,11.862,0.79,1.4,0.92,25.26,45.13,29.6,0.03,107.32,1
3.3654,2.9486,11.997,0.84,1.46,0.96,25.76,44.68,29.56,0.03,50.33,1
3.9247,3.4625,13.072,0.92,1.59,1.29,24.18,41.91,33.91,0.09,206.64,1
3.5147,3.3405,12.497,0.83,1.38,1.18,24.56,40.68,34.75,0.06,204.56,1
4.0306,2.8573,12.708,1.07,1.77,1.1,27.14,44.98,27.88,0.06,0.37,0
3.9326,2.9021,12.688,1.01,1.74,1.07,26.32,45.58,28.09,0.04,32.3,0
2.8418,2.5054,11.177,0.73,1.15,0.84,26.85,42.4,30.75,-0.01,195.95,0
3.2683,2.6221,11.764,0.79,1.22,1.15,25.09,38.56,36.35,0.08,205.86,0
3.2657,2.6113,11.746,0.81,1.3,1.05,25.66,41.12,33.22,0.08,168.2,0
5.0309,2.372,13.219,0.81,1.68,2.41,16.45,34.3,49.25,0.14,653.5,0
3.2312,2.5316,11.557,0.67,1.12,1.33,21.36,36.02,42.62,0.1,282.25,0
2.5209,2.5929,10.946,0.53,0.94,0.93,22.11,39.22,38.67,0.06,218.82,0
2.0444,2.6584,10.578,0.46,0.79,0.71,23.44,40.52,36.04,0.06,161.39,0
2.73,2.4977,11.103,0.62,1.03,0.96,23.6,39.5,36.89,0.07,180.93,0
2.456,2.5758,10.904,0.59,1,0.74,25.36,42.83,31.81,0.04,139.58,0
2.7094,2.644,11.188,0.69,1.12,0.78,26.47,43.37,30.16,0.06,68.36,0
2.9806,2.7022,11.503,0.72,1.19,0.91,25.56,42.21,32.22,0.07,94.68,0
2.7979,2.5802,11.202,0.73,1.17,0.76,27.44,44.06,28.5,0.05,134.44,0
3.0082,2.7146,11.582,0.73,1.07,1.04,25.79,37.77,36.44,0.07,267.72,0
3.5374,2.8834,12.364,0.83,1.12,1.47,24.25,32.8,42.95,0.15,532.55,0
3.1795,2.7272,11.673,0.79,1.09,1.21,25.53,35.31,39.16,0.08,355.94,0
3.28,2.7588,11.942,0.82,1.16,1.21,25.7,36.33,37.97,0.09,282.52,0
6.3786,3.2217,14.54,1,1.97,2.98,16.87,33.06,50.07,0.31,988.07,0
5.4432,2.6843,13.419,0.67,1.51,2.83,13.33,30.17,56.5,0.25,1031.75,0
3.4384,2.5564,11.496,0.43,1.08,1.67,13.48,33.98,52.53,0.12,503.33,0
3.2742,2.752,11.638,0.44,0.98,1.57,14.67,32.91,52.42,0.11,531.4,0
2.7139,2.8294,11.165,0.51,0.9,1.17,19.87,34.74,45.38,0.1,359.67,0
3.1162,2.9889,11.596,0.64,1.1,1.21,21.79,37.25,40.96,0.13,316.8,0
2.7039,3.0489,11.289,0.57,0.98,1.03,22.12,38.12,39.76,0.12,303.99,0
2.4965,2.9522,10.938,0.53,0.92,0.95,22.02,38.26,39.71,0.11,251.29,0
3.1661,2.908,11.491,0.7,1.21,1.12,23.14,39.93,36.93,0.13,155.59,0
3.2384,2.9622,11.666,0.68,1.29,1.14,21.79,41.61,36.61,0.16,178.18,0
3.0378,2.9608,11.463,0.47,0.98,1.41,16.37,34.25,49.38,0.19,353.1,0
3.3103,3.0312,11.854,0.57,1.08,1.48,18.32,34.56,47.12,0.18,310,0
3.0466,3.2079,11.7,0.6,1.05,1.26,20.5,36.12,43.39,0.16,270.11,0
2.3752,3.188,10.95,0.47,0.8,0.97,20.89,35.78,43.33,0.13,180.34,0
2.5111,3.2138,11.176,0.52,0.86,1.02,21.73,35.61,42.66,0.12,241.87,0
2.8623,3.1567,11.549,0.65,1,1.09,23.73,36.54,39.73,0.14,244.9,0
3.5425,3.0536,12.074,0.78,1.27,1.31,23.18,37.87,38.95,0.16,231.08,0
2.7233,3.0059,11.124,0.6,0.99,1.06,22.69,37.24,40.08,0.15,140.8,0
3.398,2.9339,11.841,0.69,1.25,1.33,21.14,38.25,40.61,0.2,266.43,0
3.7352,2.918,12.182,0.62,1.23,1.68,17.56,34.84,47.6,0.24,464.82,0
3.45205,2.8347,11.7765,0.835,1.255,1.4,23.965,35.89,40.15,0.09,246.615,0
3.41955,2.8747,11.8815,0.835,1.19,1.425,24.17,34.51,41.32,0.11,327.86,0
3.0768,2.9237,11.458,0.79,1.15,1.17,25.5,37,37.5,0.08,218.95,0
3.1446,2.7982,11.808,0.66,1.13,1.19,22.22,37.88,39.9,0.1,335.25,0
3.5947,2.7247,12.252,0.82,1.31,1.35,23.52,37.75,38.73,0.09,358.36,0
3.0033,2.7854,11.625,0.7,1.04,1.18,23.88,35.62,40.5,0.09,322.15,0
3.988,2.7543,12.367,0.81,1.52,1.46,21.4,40.09,38.51,0.12,241.73,0
3.8974,2.71,12.179,0.87,1.61,1.28,23.07,42.89,34.04,0.09,90.88,0
3.8261,2.7693,12.231,0.88,1.59,1.2,24.05,43.31,32.64,0.09,51.33,0
2.7463,2.8906,11.219,0.75,1.17,0.76,27.98,43.65,28.36,0.07,106.08,1
3.7262,2.7684,11.982,0.94,1.56,1.09,26.17,43.43,30.4,0.08,-14.96,1
3.5035,2.7713,11.869,0.93,1.48,0.97,27.5,43.79,28.71,0.07,11.42,1
3.9137,2.7654,12.225,1.04,1.61,1.09,27.73,43.05,29.22,0.07,-20.44,1
3.3097,2.9191,11.872,0.84,1.34,0.97,26.71,42.57,30.73,0.04,121.84,1
3.2861,2.9481,11.856,0.83,1.35,0.97,26.34,42.96,30.7,0.05,117.34,1
3.2916,2.9759,11.876,0.82,1.36,0.96,26.29,43.23,30.48,0.08,166.54,1
3.5591,3.2857,12.638,0.86,1.43,1.12,25.28,41.88,32.84,0.05,237.71,0
3.7125,3.2454,12.807,0.89,1.55,1.16,24.68,43.01,32.31,0.04,225.08,0
3.7929,3.2836,12.929,0.93,1.66,1.11,25.14,44.95,29.91,0.06,169.55,0
4.3639,2.779,13.1,0.96,1.83,1.44,22.72,43.24,34.04,0.05,255.61,0
4.1192,2.7785,12.838,0.89,1.68,1.45,22.17,41.82,36.01,0.1,309.04,0
4.032,2.9239,12.893,0.86,1.63,1.41,22.01,41.79,36.2,0.09,372.7,0
3.8081,3.0661,12.818,0.82,1.6,1.28,22.13,43.29,34.58,0.07,355.63,0
2.7043,3.0708,11.467,0.56,0.94,1.01,22.31,37.49,40.2,0.07,273.3,1
3.1612,3.0611,11.867,0.67,1.11,1.15,22.79,38.01,39.19,0.08,265.24,1
4.3886,2.843,13.103,1.04,1.84,1.39,24.33,43.08,32.59,0.08,115.4,0
3.9758,3.0043,12.903,0.95,1.67,1.22,24.7,43.48,31.82,0.06,222.41,0
4.4543,2.9046,13.232,1.02,1.8,1.49,23.59,41.8,34.61,0.08,203.47,0
4.3279,2.9184,13.19,0.91,1.71,1.53,21.97,41.11,36.93,0.1,248.61,0
3.4679,3.0306,12.415,0.89,1.35,1.1,26.6,40.38,33.02,0.08,231.25,1
3.5714,2.9086,12.441,0.91,1.37,1.12,26.65,40.37,32.98,0.08,244.8,1
4.9023,3.0691,13.911,1.22,1.91,1.52,26.18,41.1,32.72,0.11,230.75,1
3.2126,2.7297,11.802,0.61,1.09,1.3,20.4,36.37,43.23,0.06,391.48,0
3.602,2.7617,12.264,0.8,1.29,1.36,23.28,37.33,39.39,0.07,384.74,0
2.7911,2.8342,11.421,0.69,1.13,0.83,26.2,42.65,31.15,0.08,166.65,0
2.7037,2.907,11.468,0.62,1.08,0.84,24.57,42.32,33.11,0.05,161.27,0
4.0851,2.8222,12.768,0.74,1.29,1.73,19.59,34.26,46.15,0.16,661.02,0
4.3775,2.8348,12.999,0.78,1.28,1.97,19.29,31.72,48.99,0.19,685.62,0
3.4026,2.8129,12.086,0.68,1.11,1.31,21.95,35.82,42.23,0.14,541.83,0
3.7004,2.7709,12.273,0.69,1.13,1.58,20.32,33.22,46.47,0.15,626.49,0
4.0291,2.8376,12.578,0.8,1.29,1.59,21.67,35.15,43.18,0.16,457.14,0
3.5733,2.9938,12.325,0.7,1.17,1.43,21.23,35.46,43.31,0.13,474.4,0
4.0333,2.8861,12.754,0.86,1.33,1.55,23.11,35.47,41.42,0.13,476.74,0
2.8124,2.8675,11.555,0.63,1.01,1,23.97,38.09,37.94,0.1,373.81,0
3.546,2.9372,12.31,0.73,1.17,1.5,21.41,34.35,44.24,0.13,475.78,0
3.6174,2.947,12.326,0.73,1.16,1.54,21.34,33.78,44.88,0.15,541.23,0
4.3352,2.9402,13.112,0.92,1.28,1.98,21.98,30.68,47.34,0.18,682.62,0
3.3383,2.9559,11.939,0.69,1.06,1.38,22.15,33.81,44.04,0.15,460.61,0
4.8148,2.921,13.552,0.93,1.46,2.13,20.49,32.35,47.16,0.2,674.57,0
4.0255,2.9266,12.796,0.74,1.18,1.8,19.96,31.65,48.4,0.17,721.86,0
3.5026,2.8964,12.175,0.66,1.17,1.4,20.51,36.13,43.36,0.14,534.96,0
3.8052,3.1202,12.795,0.95,1.48,1.21,26.06,40.68,33.26,0.06,257.5,0
3.6198,3.1323,12.614,0.88,1.36,1.21,25.46,39.47,35.06,0.07,290.73,0
2.5987,3.1582,11.68,0.62,0.99,0.86,25.11,40,34.89,0.06,328.06,0
4.1763,3.0914,13.192,0.96,1.58,1.4,24.46,40.05,35.49,0.11,279.93,0
3.7617,2.8343,12.256,0.78,1.39,1.34,22.34,39.64,38.03,0.13,429.57,1
3.7864,2.8986,12.432,0.82,1.46,1.29,22.88,40.94,36.18,0.12,365.85,1
3.4248,2.9721,12.262,0.74,1.26,1.19,23.13,39.53,37.34,0.12,401.01,1
3.1868,2.9884,12.056,0.73,1.15,1.17,23.86,37.85,38.28,0.11,410.92,1
2.8068,3.1626,11.773,0.7,1.17,0.8,26.26,43.68,30.05,0.08,149.04,0
3.3852,3.241,12.265,0.86,1.43,1.01,26.08,43.26,30.65,0.07,90.16,0
3.9105,3.3677,12.987,0.99,1.72,1.1,26.03,45.09,28.88,0.1,62.15,0
2.5219,3.1424,11.452,0.51,0.84,1,21.67,35.63,42.7,0.13,354.5,0
2.6121,2.926,11.246,0.47,0.82,1.12,19.45,34.03,46.52,0.16,633.95,0
3.4533,3.1292,11.656,0.54,0.94,1.75,16.79,29.09,54.12,0.27,1019.68,0
5.067,3.6594,13.886,0.65,1.24,2.84,13.75,26.17,60.08,0.35,1547.86,0
5.1588,3.0169,13.91,0.97,1.58,2.27,20.16,32.79,47.05,0.2,565.19,0
3.9661,2.8948,12.519,0.92,1.36,1.53,24.2,35.68,40.12,0.16,306.5,0
3.0084,3.0355,11.655,0.69,1.09,1.08,24.19,38.05,37.76,0.13,187.51,0
3.5654,3.2814,12.611,0.86,1.32,1.22,25.24,38.83,35.93,0.12,194.13,0
2.864,2.7161,11.335,0.63,1.14,1.01,22.74,41.04,36.23,0.08,202.36,0
3.8214,2.6132,12.236,0.72,1.29,1.58,20.12,35.8,44.07,0.16,475.53,0
2.2602,2.9377,11.116,0.49,0.81,0.87,22.68,37.41,39.9,0.04,333.2,0
3.3476,2.941,12.346,0.73,1.24,1.16,23.23,39.6,37.17,0.07,371.53,0
3.0927,3.1482,12.059,0.7,1.16,1.06,24.09,39.7,36.21,0.1,239.84,0
3.6912,2.8884,12.584,0.88,1.43,1.14,25.39,41.51,33.1,0.09,379.55,0
3.5405,2.8682,12.355,0.88,1.35,1.18,25.77,39.54,34.68,0.12,254.15,0
3.5687,2.7348,12.258,0.9,1.4,1.09,26.63,41.13,32.24,0.11,176.47,0
3.1791,2.6648,11.774,0.76,1.22,1.06,25.06,40.13,34.81,0.08,250.52,0
3.9904,2.7995,12.438,0.88,1.55,1.41,22.91,40.38,36.71,0.03,241.62,0
4.0776,3.0622,12.858,0.95,1.59,1.42,24.08,40.14,35.78,0.04,238.57,0
4.235,3.0437,13.015,1.09,1.54,1.58,25.95,36.62,37.43,0.06,313.01,0
4.06015,2.7988,12.7085,0.925,1.33,1.78,22.9,32.99,44.115,0.105,546.03,1
3.6787,2.7379,12.102,0.955,1.315,1.375,26.205,36.06,37.735,0.075,391.785,1
3.8399,2.7769,12.271,1,1.37,1.45,26.27,35.87,37.86,0.08,382.62,1
3.0415,2.9963,11.679,0.69,1.22,0.94,24.17,42.72,33.11,0.02,194.59,0
3.096,3.027,11.577,0.66,1.18,1.07,22.83,40.48,36.69,0.05,129.59,0
3.3381,3.083,11.819,0.73,1.31,1.14,23.05,41.08,35.87,0.05,95.42,0
2.8759,3.0916,11.42,0.6,1.12,1,22.1,41.23,36.66,0.06,163.27,0
4.0178,2.849,12.362,0.98,1.59,1.24,25.67,41.75,32.57,0.12,93.7,0
3.6676,3.0428,12.316,0.91,1.58,1.09,25.42,44.15,30.43,0.09,94.97,0
3.2227,2.9422,11.712,0.78,1.4,0.94,24.89,44.87,30.24,0.08,137.45,0
2.4827,3.0888,11.267,0.54,0.9,0.87,23.24,39,37.76,0.06,195.29,1
3.7453,2.9831,12.292,0.85,1.32,1.32,24.36,37.86,37.77,0.09,206.21,1
4.104,3.0522,12.748,0.91,1.52,1.43,23.58,39.35,37.07,0.07,191.83,1
2.5503,3.0145,11.188,0.49,0.8,1.05,21,34.1,44.9,0.1,339.85,1
2.4773,3.0236,11.065,0.54,0.95,0.8,23.56,41.47,34.97,0.07,183.55,1
3.3992,3.0453,12.041,0.75,1.23,1.23,23.36,38.39,38.25,0.12,282.96,1
3.4059,2.9285,12.167,0.88,1.18,1.31,25.99,35.14,38.87,0.05,116.13,1
2.0458,2.9224,10.878,0.49,0.77,0.73,24.53,38.67,36.79,0.06,123.76,1
3.6471,2.6053,11.804,0.82,1.28,1.38,23.51,36.82,39.67,0.13,288.44,0
3.069,2.4876,11.095,0.75,1.12,1.1,25.23,37.83,36.95,0.09,260.24,0
3.5435,2.4815,11.529,0.9,1.17,1.48,25.42,32.86,41.72,0.12,353.96,0
3.49535,2.4128,11.5205,0.86,1.165,1.52,24.23,32.895,42.875,0.12,334.28,0
3.0396,2.4408,11.263,0.72,1.31,0.95,24.1,43.96,31.94,0.08,121.05,0
3.0231,2.5552,11.447,0.76,1.32,0.86,25.9,44.81,29.29,0.09,57.07,0
2.1794,2.4385,10.45,0.58,1.02,0.55,26.98,47.31,25.72,0.06,2.63,0
2.901,2.5945,11.371,0.74,1.21,0.86,26.4,43.04,30.57,0.1,151.87,0
3.1788,2.5688,11.515,0.7,1.18,1.17,23.02,38.66,38.32,0.1,251.66,0
3.1436,2.5584,11.482,0.68,1.13,1.19,22.75,37.74,39.51,0.12,312.55,0
2.8557,2.5892,11.262,0.65,1.05,0.99,24.12,38.91,36.97,0.09,187.17,0
2.6885,2.5552,11.168,0.56,0.99,1.03,21.57,38.55,39.89,0.12,258.75,0
3.1978,2.5255,11.22,0.85,1.16,1.2,26.39,36.16,37.45,0.08,233.79,0
3.6988,2.3904,11.66,0.92,1.45,1.23,25.58,40.29,34.13,0.08,48.53,0
3.0476,3.0205,12.024,0.84,1.13,1.11,27.21,36.79,36.01,0.15,288.48,0
3.3243,2.99395,12.3295,0.87,1.175,1.335,25.645,34.815,39.535,0.165,415.055,0
3.6219,2.9579,12.3375,0.995,1.29,1.325,27.55,35.665,36.785,0.165,273.59,0
3.1933,3.184,12.234,0.83,1.1,1.25,26.07,34.55,39.38,0.18,374.53,0
3.544,2.9973,12.441,0.81,1.55,1.06,23.59,45.34,31.07,0.06,251.48,1
3.8336,3.0258,12.824,0.9,1.61,1.22,24.06,43.23,32.71,0.08,246.53,1
3.5979,3.0116,12.605,0.83,1.55,1.06,24.18,45.16,30.66,0.05,179.09,1
4.4718,2.8747,13.241,0.95,1.58,1.7,22.46,37.38,40.17,0.14,533.41,0
3.7306,2.9662,12.709,0.77,1.42,1.29,22.09,40.93,36.98,0.1,490.08,0
3.3885,2.6582,11.586,0.8,1.35,1.13,24.32,41.22,34.46,0.06,122.86,0
3.448,2.6552,11.844,0.76,1.37,1.18,22.92,41.36,35.72,0.05,242.13,0
3.3604,2.6251,11.45,0.85,1.28,1.44,23.88,35.81,40.31,0.08,143.53,0
3.4018,2.817,11.796,0.83,1.37,1.2,24.4,40.33,35.27,0.05,90.52,0
3.3592,3.0502,11.866,0.79,1.3,1.21,23.88,39.36,36.77,0.08,107.36,0
3.0563,2.8846,11.448,0.69,1.18,1.07,23.57,40.03,36.41,0.06,159.45,0
3.6361,2.9639,12.211,0.86,1.42,1.26,24.26,40.18,35.56,0.07,209.36,0
2.8736,2.8541,11.28,0.71,1.08,1.09,24.57,37.43,38,0.02,252.26,0
3.2521,2.6498,11.162,0.74,1.31,1.1,23.56,41.49,34.96,0.06,-61.33,0
2.5035,2.8491,10.87,0.59,0.84,0.98,24.36,34.9,40.74,0.05,107.56,0
2.4925,2.9941,10.823,0.56,0.91,0.93,23.35,37.93,38.72,0.09,25.24,0
2.4989,2.5977,10.91,0.5,0.92,0.94,21.05,38.99,39.96,0.11,306.64,1
3.9603,2.741,12.468,0.84,1.36,1.55,22.39,36.28,41.33,0.12,349.66,1
3.1188,2.6852,11.724,0.63,1.12,1.14,21.72,38.81,39.48,0.11,372.48,1
3.4056,2.4436,11.599,0.72,1.18,1.37,21.97,36.08,41.95,0.13,301.24,0
3.6955,2.397,11.875,0.78,1.31,1.44,22.18,37.12,40.7,0.14,339.5,0
3.674,2.542,12.067,0.81,1.32,1.4,22.97,37.26,39.77,0.13,335.03,0
3.8399,2.623,12.407,0.6,1.25,1.68,17.01,35.41,47.58,0.13,630.69,0
3.6078,2.6132,12.097,0.63,1.12,1.56,19.18,33.71,47.11,0.11,530.35,0
3.8654,2.9308,12.676,0.83,1.22,1.56,23.03,33.89,43.08,0.15,556.88,0
4.235,2.8715,12.977,0.94,1.27,1.8,23.44,31.64,44.92,0.17,567.37,0
2.3418,2.9117,11.176,0.53,0.74,0.95,23.8,33.4,42.8,0.1,429.31,0
3.4416,2.7823,11.962,0.76,1.33,1.2,23.14,40.42,36.45,0.03,174.83,1
